CustomerID,Recency,Frequency,Monetary,Cluster
17947,38,1,176.68,0
17948,148,1,358.56,1
17949,2,45,58510.48,3
17950,73,3,482.2,0
17951,40,3,1008.54,0
17954,6,12,2332.72,0
17955,199,4,557.3,1
17956,250,1,12.75,1
17957,67,1,111.68,0
17958,117,1,508.46000000000004,0
17960,172,1,73.78,1
17961,22,39,1296.44,3
17962,143,1,102.83,0
17964,32,2,471.7,0
17965,38,14,2622.57,0
17966,38,5,1098.43,0
17967,372,1,123.07,1
17968,374,1,277.35,1
17969,167,2,228.2,1
17970,212,1,582.59,1
17972,242,1,136.04,1
17973,52,1,337.04,0
17974,25,3,740.79,0
17975,16,13,4488.81,0
17976,373,1,353.19,1
17977,30,1,288.14,0
17978,366,1,300.92,1
17979,36,4,757.71,0
17980,166,3,811.45,1
17984,146,1,152.68,1
17985,23,1,634.95,0
17986,57,1,20.8,0
17987,186,1,198.57,1
17988,12,7,201.12,0
17990,237,3,630.84,1
17991,226,2,93.35,1
17994,122,4,678.49,0
17995,282,1,76.1,1
17997,75,8,1970.67,0
17999,38,2,382.06,0
18001,13,2,417.23,0
18004,363,1,169.47,1
18005,4,2,249.72,0
18006,24,1,444.68,0
18008,71,9,2116.19,0
18009,236,1,257.34,1
18010,257,1,174.8,1
18011,374,1,102.78999999999999,1
18013,156,2,187.29,1
18014,29,1,166.42,0
18015,5,1,120.03,0
18016,33,5,1483.56,0
18017,82,3,523.0,0
18018,109,2,122.14,0
18019,52,1,38.45,0
18022,36,1,668.11,0
18024,153,2,389.78,1
18027,99,1,115.31,0
18030,5,2,230.64999999999998,0
18032,335,1,73.5,1
18033,66,1,97.97,0
18034,22,2,422.88,0
18035,36,3,730.4,0
18036,33,3,405.62,0
18037,155,6,70.02,1
18040,20,2,357.2,0
18041,12,21,4183.39,3
18042,54,1,165.05,0
18043,25,3,559.51,0
18044,5,10,2088.6,0
18045,46,1,189.4,0
18048,204,2,172.29,1
18050,360,1,74.4,1
18053,71,1,300.02,0
18055,8,10,6784.19,0
18056,289,1,363.65,1
18058,10,1,170.16,0
18059,24,3,306.46,0
18061,22,10,2119.41,0
18062,174,3,720.52,1
18064,134,2,814.0,0
18065,6,14,2392.83,0
18066,76,1,318.0,0
18067,41,1,396.33,0
18068,290,1,101.7,1
18069,27,5,2036.67,0
18071,258,2,453.0,1
18072,186,1,247.44,1
18073,115,12,3877.52,0
18074,374,1,489.6,1
18075,24,10,2611.75,0
18077,9,11,2633.01,0
18078,218,2,336.13,1
18079,46,4,3651.97,0
18080,19,2,1231.5,0
18081,37,3,343.45,0
18082,26,1,703.37,0
18084,17,1,90.48,0
18085,331,2,689.95,1
18086,275,1,101.34,1
18087,99,2,4055.7200000000003,0
18088,62,1,167.67,0
18092,3,11,9068.26,0
18093,94,4,2106.52,0
18094,82,7,3017.3,0
18095,313,2,580.05,1
18096,12,3,911.15,0
18097,8,6,2697.8,0
18099,128,1,168.31,0
18101,12,2,223.65,0
18102,1,60,259657.3,2
18104,38,1,754.64,0
18105,38,1,113.47999999999999,0
18106,330,1,430.7,1
18108,255,1,271.0,1
18109,2,26,8052.97,3
18110,20,1,236.3,0
18112,13,2,352.69,0
18113,369,1,76.32,1
18114,291,1,220.1,1
18116,68,8,1418.03,0
18117,26,1,320.71999999999997,0
18118,11,26,5653.82,3
18119,368,1,181.12,1
18120,215,1,111.15,1
18121,150,2,673.1,1
18122,9,6,1826.21,0
18123,25,2,589.4399999999999,0
18125,30,4,1142.99,0
18126,61,1,206.83,0
18127,20,3,348.73,0
18129,244,1,112.55,1
18130,16,3,1059.39,0
18133,213,1,931.5,1
18135,30,5,681.91,0
18136,64,3,784.3299999999999,0
18138,296,1,152.65,1
18139,18,6,8438.34,0
18142,158,2,1019.52,1
18143,117,2,1000.16,0
18144,8,12,2888.75,0
18145,13,4,2861.55,0
18146,141,2,160.35,0
18147,46,2,179.34,0
18149,51,3,612.08,0
18150,33,3,566.5799999999999,0
18151,135,2,653.35,0
18154,4,2,399.19,0
18155,76,3,371.62,0
18156,13,2,734.94,0
18158,10,2,453.4,0
18159,302,1,530.15,1
18160,58,2,638.06,0
18161,16,5,1618.69,0
18164,38,1,399.65,0
18165,178,1,302.46,1
18167,24,3,1384.86,0
18168,177,6,1169.94,1
18169,61,1,202.65,0
18170,34,3,980.31,0
18171,59,5,1231.31,0
18172,15,20,7561.68,3
18173,87,4,2106.84,0
18174,8,1,104.0,0
18176,359,1,476.34999999999997,1
18177,32,6,1341.42,0
18178,129,4,1590.81,0
18179,10,6,1793.17,0
18180,5,6,1843.75,0
18181,25,1,382.8,0
18183,228,2,632.07,1
18184,16,1,49.8,0
18185,250,1,304.25,1
18188,16,3,2001.04,0
18189,78,2,1090.24,0
18190,193,2,284.46,1
18191,262,1,207.8,1
18192,72,1,957.97,0
18193,166,1,243.76,1
18194,83,1,973.84,0
18196,96,2,689.13,0
18198,5,17,5425.56,3
18200,107,1,163.8,0
18202,200,3,1396.99,1
18203,158,1,160.42000000000002,1
18204,72,3,1993.7,0
18205,37,2,517.36,0
18209,29,1,139.1,0
18210,2,6,2621.38,0
18211,26,5,600.07,0
18212,327,1,248.42,1
18213,237,1,232.48,1
18215,90,1,299.34000000000003,0
18216,32,1,481.75,0
18217,30,2,621.75,0
18218,212,2,662.08,1
18219,3,10,2069.77,0
18220,227,1,305.28,1
18221,23,5,1041.61,0
18222,93,1,443.0,0
18223,5,14,6484.54,3
18224,264,1,158.95,1
18225,4,12,5509.12,0
18226,45,11,5228.05,0
18227,218,1,93.75,1
18228,57,2,779.9,0
18229,12,20,7276.9,3
18230,10,7,2810.2,0
18231,193,5,2083.27,1
18232,82,4,592.97,0
18233,326,1,440.0,1
18235,72,3,1796.48,0
18236,30,6,882.24,0
18237,3,5,987.1,0
18239,219,5,1561.61,1
18240,47,1,422.58,0
18241,10,17,2073.09,3
18242,73,4,2232.49,0
18245,8,7,2567.06,0
18246,24,2,596.1,0
18248,123,2,804.02,0
18249,18,1,95.34,0
18250,311,1,349.27,1
18251,88,1,4314.72,0
18252,51,2,526.67,0
18255,90,1,103.3,0
18257,40,8,2337.63,0
18259,25,3,2338.6,0
18260,173,6,2643.2,1
18261,44,2,324.24,0
18262,141,1,149.48,0
18263,26,3,1213.16,0
18265,73,2,801.51,0
18268,135,1,25.5,0
18269,367,1,168.6,1
18270,39,2,283.15000000000003,0
18272,3,6,3078.58,0
18273,3,3,204.0,0
18274,31,1,175.92,0
18276,44,1,335.86,0
18277,59,1,110.38000000000001,0
18278,74,1,173.9,0
18280,278,1,180.6,1
18281,181,1,80.82,1
18282,8,2,178.05,0
18283,4,16,2094.88,3
18287,43,3,1837.28,0
